Fecha,Residuo,Tipo,Clasificación,Tipo de Movimiento,Fuente,Cantidad (kg)
3/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,3.9
3/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,3.9
3/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,3.9
3/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Canecas,351.4
3/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea A,190.4
3/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea B,155.4
3/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,335.9
3/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,335.9
3/12/2020,DS - Descarte,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,SIRCEM,46.4
3/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,1838.2
3/12/2020,Trigo por Color,Residuos Especiales Proceso,No Aprovechable,Salida,,650
3/12/2020,Ordinarios,Residuos Ordinarios No Aprovechables,No Aprovechable,Salida,,330
3/12/2020,Residuos del Casino,Residuos Aprovechables Compostaje,Aprovechable,Salida,,450
4/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Cempa,112.8
4/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,5.9
4/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,5.9
4/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,3.4
4/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,3.4
4/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,7.9
4/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,7.9
4/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,4.4
4/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,4.4
4/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Canecas,188.4
4/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea A,47.2
4/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea B,47.2
4/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,205.4
4/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,205.4
4/12/2020,DS - Descarte,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Salida,,484.4
4/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Salida,,2117.8
4/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Salida,,793.8
4/12/2020,Plegadiza,Residuos Aprovechables Reciclables,Aprovechable,Salida,,110
4/12/2020,Cartón,Residuos Aprovechables Reciclables,Aprovechable,Salida,,370
4/12/2020,Cores,Residuos Aprovechables Reciclables,Aprovechable,Salida,,400
5/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Cempa,56.4
5/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,5
5/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,5
5/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,8.1
5/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,8.1
5/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,6.2
5/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,6.2
5/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,7.1
5/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,7.1
5/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Canecas,148.2
5/12/2020,DS - Descarte,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,SIRCEM,73.8
5/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,48.1
5/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,48.1
5/12/2020,Trigo por Color,Residuos Especiales Proceso,No Aprovechable,Salida,,525
5/12/2020,Ordinarios,Residuos Ordinarios No Aprovechables,No Aprovechable,Salida,,665
5/12/2020,Lonas,Residuos Aprovechables Reciclables,Aprovechable,Salida,,15.4
5/12/2020,Sólidos contaminados con HC y/o derivados,Residuos peligrosos No Aprovechables,Y8,Ingreso,Doria Mosquera,25.6
5/12/2020,Sólidos contaminados con HC y/o derivados,Residuos peligrosos No Aprovechables,Y8,Ingreso,Ingeniería y Montajes,51.6
5/12/2020,Cinta marken,Residuos peligrosos No Aprovechables,Y12,Ingreso,Doria Mosquera,31
7/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,10.3
7/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,10.3
7/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,7
7/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,7
7/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,5
7/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,5
7/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,7
7/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,7
7/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Cempa,78.6
7/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,156
7/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,209.6
7/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Canecas,121.8
7/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,110.9
7/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,110.9
8/12/2020,Ordinarios,Residuos Ordinarios No Aprovechables,No Aprovechable,Salida,,480
9/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Cempa,85.8
9/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,3.9
9/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,3.9
9/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,8.5
9/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,8.5
9/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,9.1
9/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,9.1
9/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,17.2
9/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,17.2
9/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea A,382.4
9/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea B,536
9/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,399.8
9/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Canecas,319.4
9/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea A,141.4
9/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea B,291.2
9/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,755.9
9/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,755.9
9/12/2020,DS - Descarte,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,SIRCEM,254
9/12/2020,Sólidos contaminados con HC y/o derivados,Residuos peligrosos No Aprovechables,Y8,Ingreso,Cogeneración,17.4
10/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,3.7
10/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,3.7
10/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,3.5
10/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,3.5
10/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,12.5
10/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,12.5
10/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,6.1
10/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,6.1
10/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,658.6
10/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Canecas,180.6
10/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,155.8
10/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,155.8
10/12/2020,Trigo por Color,Residuos Especiales Proceso,No Aprovechable,Salida,,750
10/12/2020,Ordinarios,Residuos Ordinarios No Aprovechables,No Aprovechable,Salida,,420
10/12/2020,Residuos del Casino,Residuos Aprovechables Compostaje,Aprovechable,Salida,,340
10/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,,84.8
10/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Salida,,497
10/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Salida,,307.4
10/12/2020,Vasos Desechables,Residuos Aprovechables Reciclables,Aprovechable,Salida,,61.6
10/12/2020,PV - Plásticos Varios,Residuos Aprovechables Reciclables,Aprovechable,Salida,,750
10/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Salida,,1822.6
10/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Salida,,2283.6
11/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,113.2
11/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Canecas,112.2
11/12/2020,DS - Descarte,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,SIRCEM,23.8
11/12/2020,DS - Descarte,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Planta Piloto,365
11/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,10.3
11/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,10.3
11/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,10.8
11/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,10.8
11/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,6.6
11/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,6.6
11/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,10.8
11/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,10.8
11/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Cempa,40.2
11/12/2020,Estibas,Residuos Aprovechables Reciclables,Aprovechable,Salida,,1560
12/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea A,304.6
12/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Canecas,189.8
12/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,43.9
12/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,43.9
12/12/2020,DS - Descarte,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,SIRCEM,34.6
12/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,5
12/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,5
12/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,9.4
12/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,9.4
12/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,6.5
12/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,6.5
12/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,7
12/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,7
12/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Cempa,47.8
14/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,6
14/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,6
14/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,9
14/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,9
14/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,4.5
14/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,4.5
14/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,8.5
14/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,8.5
14/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Cempa,50.2
14/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea A,103.7
14/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea B,103.7
14/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,70.8
14/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea D,70.8
14/12/2020,DS - Descarte,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,SIRCEM,36
14/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Canecas,234.8
14/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea A,602.2
14/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea B,740.4
15/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,8
15/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,8
15/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,9.5
15/12/2020,PP - Polipropileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,9.5
15/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea A,7.5
15/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea B,7.5
15/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea C,6.5
15/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Línea D,6.5
15/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Cempa,60.8
15/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Canecas,247.2
15/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,Línea C,35.6
15/12/2020,DS - Descarte,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Ingreso,SIRCEM,28
9/12/2020,Lodos PTAR,Residuos Aprovechables Compostaje,No Aprovechable,Salida,,1040
11/12/2020,RH - Recorte Humedo,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Salida,,1060.6
11/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Salida,,3750.6
11/12/2020,DS - Descarte,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Salida,,749
11/12/2020,RS - Recorte Seco,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Salida,,4.2
11/12/2020,SR - Recorte Saborizada,Residuos orgánicos de procesos (Aprovechables y/o comerciables),Aprovechable,Salida,,1510
11/12/2020,Cartón,Residuos Aprovechables Reciclables,Aprovechable,Salida,,410
11/12/2020,Cores,Residuos Aprovechables Reciclables,Aprovechable,Salida,,470
12/11/2020,Trigo por Color,Residuos Especiales Proceso,No Aprovechable,Salida,,1050
12/12/2020,Ordinarios,Residuos Ordinarios No Aprovechables,No Aprovechable,Salida,,350
15/12/2020,Trigo por Color,Residuos Especiales Proceso,No Aprovechable,Salida,,1000
15/12/2020,Ordinarios,Residuos Ordinarios No Aprovechables,No Aprovechable,Salida,,450
15/12/2020,Cartón,Residuos Aprovechables Reciclables,Aprovechable,Salida,,1200
15/12/2020,Cores,Residuos Aprovechables Reciclables,Aprovechable,Salida,,630
15/12/2020,Madera Retal,Residuos Aprovechables Reciclables,Aprovechable,Salida,,530
16/12/2020,PL - Polietileno,Residuos Aprovechables Reciclables,Aprovechable,Ingreso,Cempa,47.6
